name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
dnaA,SAOUHSC_00002,-1,0.6051794,0.8262054,0.80048126,0.62807137,0.75566494,0.6487794,0.6699336,0.56261283,0.45713562,0.6818097,0.6635873556137085,1
SAOUHSC_00002,SAOUHSC_00003,-1,0.72915304,0.8723675,0.83110124,0.5827119,0.669085,0.9224913,0.80662477,0.67685145,0.2949093,0.31228366,0.6697579175233841,1
SAOUHSC_00003,recF,-1,0.9823114,0.97662747,0.97775453,0.98086554,0.9183525,0.9895068,0.9583771,0.97759265,0.98922807,0.97725415,0.9727870225906372,1
recF,SAOUHSC_00005,-1,0.98570776,0.97204757,0.9865609,0.9808474,0.9458624,0.97201115,0.9978296,0.9722418,0.97674626,0.99210966,0.9781964540481567,1
SAOUHSC_00005,SAOUHSC_00006,-1,0.9838895,0.9444329,0.968842,0.9359617,0.93095714,0.94643867,0.9816394,0.9513104,0.97419924,0.95679,0.9574460983276367,1
SAOUHSC_00006,SAOUHSC_00008,-1,0.25161615,0.19464879,0.2090166,0.10026001,0.1512139,0.36752728,0.11776327,0.10923316,0.058090147,0.10646448,0.16658337973058224,0
SAOUHSC_00008,SAOUHSC_00009,-1,0.3819495,0.40473112,0.42360616,0.21188399,0.468746,0.5134556,0.41344407,0.45293057,0.3467529,0.5786282,0.41961281597614286,0
SAOUHSC_00009,SAOUHSC_00010,-1,0.06531616,0.06451642,0.084153265,0.007581883,0.03053485,0.11654256,0.15489821,0.05262744,0.03220665,0.06453368,0.06729111252352596,0
SAOUHSC_00010,SAOUHSC_00012,-1,0.9881938,0.9687432,0.9603104,0.952099,0.9485847,0.9801884,0.95977813,0.961926,0.97855717,0.96859986,0.9666980683803559,1
SAOUHSC_00012,SAOUHSC_00013,-1,0.016073972,0.029825231,0.015154179,0.013050441,0.03246623,0.04663769,0.013197847,0.008571252,0.021414645,0.0028750107,0.01992664982099086,0
SAOUHSC_00013,SAOUHSC_00014,-1,0.5664379,0.55582917,0.5391582,0.5055178,0.5441429,0.66475385,0.5056614,0.5400146,0.57208574,0.683786,0.5677387595176697,1
SAOUHSC_00014,SAOUHSC_00015,-1,0.98032695,0.9694931,0.9662036,0.9761111,0.9372551,0.95614105,0.99017274,0.97386074,0.9663106,0.9851738,0.9701048791408539,1
SAOUHSC_00015,rplI,-1,0.9917677,0.98525745,0.9831919,0.9824783,0.97292376,0.97668386,0.9967495,0.98332983,0.9779624,0.98359627,0.9833940982818603,1
rplI,SAOUHSC_00018,-1,0.98927116,0.99105024,0.9853559,0.9945379,0.9800289,0.9853536,0.9928671,0.9813578,0.99062914,0.98898315,0.9879434943199158,1
SAOUHSC_00018,SAOUHSC_00019,-1,0.6824252,0.67862463,0.65121585,0.38793764,0.552254,0.6449113,0.3452872,0.5270709,0.53110003,0.5427197,0.5543546468019486,1
SAOUHSC_00019,SAOUHSC_T00018,-1,0.12966976,0.08867755,0.09643715,0.05419433,0.0586735,0.2603247,0.31752118,0.09428061,0.02286003,0.17759186,0.13002306539565325,0
SAOUHSC_T00018,SAOUHSC_T00011,-1,0.9894968,0.9917863,0.9899061,0.9918435,0.9874511,0.99487644,0.99382913,0.98430103,0.98524755,0.98144054,0.9890178501605987,1
SAOUHSC_T00011,SAOUHSC_00020,-1,0.028658649,0.09287132,0.05474015,0.034481753,0.027709302,0.073679164,0.05849733,0.057957314,0.010521281,0.032805774,0.0471922037191689,0
SAOUHSC_00020,SAOUHSC_00021,-1,0.9841749,0.9846723,0.9897646,0.98386395,0.9575341,0.9672122,0.99240386,0.9874291,0.97746307,0.98620445,0.9810722470283508,1
SAOUHSC_00021,SAOUHSC_00022,-1,0.9906524,0.9927366,0.9932475,0.99118894,0.97967315,0.985394,0.9962337,0.9910591,0.9816218,0.99048513,0.9892292320728302,1
SAOUHSC_00022,SAOUHSC_00023,-1,0.9879626,0.9735801,0.9718228,0.9714476,0.9393048,0.98678863,0.9752941,0.97581905,0.98408467,0.976456,0.9742560386657715,1
SAOUHSC_00023,SAOUHSC_00024,-1,0.33610767,0.25377744,0.59901315,0.0843721,0.16846193,0.42861974,0.28828493,0.14441349,0.05513163,0.2013201,0.25595021843910215,0
