name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
b0001,b0002,1,0.35170719027519226,0.2975102961063385,0.17131325602531433,0.343837171792984,0.38083183765411377,0.3976077437400818,0.14455436170101166,0.22851602733135223,0.30514979362487793,0.30122262239456177,0.29222503006458284,0
b0002,b0003,1,0.954162061214447,0.9652379155158997,0.9323134422302246,0.9598188400268555,0.8448810577392578,0.9455773830413818,0.7373011112213135,0.8245700001716614,0.9298361539840698,0.9074050784111023,0.9001103043556213,1
b0003,b0004,1,0.9757294654846191,0.9813159108161926,0.9774278998374939,0.9382460713386536,0.9619985222816467,0.960641622543335,0.9434805512428284,0.9375094771385193,0.9779690504074097,0.965409517288208,0.9619728088378906,1
b0004,b0005,0,0.06498296558856964,0.07312650233507156,0.10301656275987625,0.014470826834440231,0.10676602274179459,0.11878515034914017,0.10579714924097061,0.048109885305166245,0.056819383054971695,0.10038448125123978,0.07922589294612407,0
b0005,b0008,0,4.4358541344990954e-05,0.0006549446261487901,0.00012593700375873595,7.822619954822585e-05,0.0006673081079497933,0.001305673853494227,0.00027199689066037536,0.0003194486489519477,0.0008549738558940589,7.727982301730663e-05,0.0004400147550768452,0
b0008,b0009,0,0.26212015748023987,0.18994340300559998,0.24931885302066803,0.02496909908950329,0.3086594045162201,0.22937464714050293,0.20281636714935303,0.0952581912279129,0.110556460916996,0.22050778567790985,0.1893524369224906,0
b0009,b0014,0,0.00024801315157674253,0.002355910139158368,0.0017832843586802483,0.00030674951267428696,0.001143482862971723,0.002916065976023674,0.0006383622530847788,0.0014120263513177633,0.0015039982972666621,0.0008731329580768943,0.0013181025860831141,0
b0014,b0015,1,0.7336025238037109,0.8766269087791443,0.924902617931366,0.8998865485191345,0.8185925483703613,0.6906782984733582,0.6290960907936096,0.5340710282325745,0.8205152750015259,0.7165355086326599,0.7644507348537445,1
b0019,b0020,1,0.87751704454422,0.8861317038536072,0.8592489957809448,0.940438985824585,0.9196656942367554,0.9537968039512634,0.9119912385940552,0.8683295845985413,0.8937371373176575,0.965933084487915,0.9076790273189544,1
b0020,b0024,0,0.00018933774845208973,0.0016821871977299452,0.0006661411607638001,0.00021521106828004122,0.0008738287724554539,0.00305751571431756,0.000992118613794446,0.0007077105110511184,0.0010398017475381494,9.135442087426782e-05,0.0009515206955256871,0
b0024,b0025,0,0.6394503116607666,0.8198351860046387,0.8307740092277527,0.7861185669898987,0.8105341196060181,0.882605791091919,0.608231246471405,0.6857598423957825,0.7676839232444763,0.8577427864074707,0.7688735783100128,1
b0025,b0026,1,0.9673256874084473,0.977586567401886,0.971824049949646,0.9598679542541504,0.9678813219070435,0.9687191843986511,0.938066303730011,0.9497763514518738,0.9722481966018677,0.9746756553649902,0.9647971272468567,1
b0026,b0027,1,0.9749764800071716,0.9760381579399109,0.9737584590911865,0.9711330533027649,0.9385024905204773,0.9670419096946716,0.9436471462249756,0.9503524303436279,0.9739130139350891,0.9809790849685669,0.9650342226028442,1
b0027,b0028,1,0.2556699812412262,0.35003748536109924,0.4448220729827881,0.4885081350803375,0.5296884775161743,0.46631282567977905,0.5484034419059753,0.31093621253967285,0.16224609315395355,0.8061167597770691,0.4362741485238075,0
b0028,b0029,1,0.9874209761619568,0.9912567734718323,0.985938549041748,0.9789144992828369,0.9793904423713684,0.9789142608642578,0.9700301885604858,0.9675278067588806,0.9834875464439392,0.9929682016372681,0.9815849244594574,1
b0029,b0030,1,0.6380202174186707,0.4165796637535095,0.3975837528705597,0.3694901764392853,0.5249124765396118,0.5702188014984131,0.35945141315460205,0.30502021312713623,0.4413737952709198,0.714702844619751,0.4737353354692459,0
