name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
MPN001,MPN002,1,0.988776683807373,0.9943245649337769,0.9758197069168091,0.9901736974716187,0.9835193157196045,0.9816566705703735,0.9944761395454407,0.9920440316200256,0.9913405776023865,0.9753809571266174,0.9867512345314026,1
MPN002,MPN003,1,0.9571212530136108,0.8003218173980713,0.9437679052352905,0.8515096306800842,0.760716438293457,0.8805181384086609,0.9587723612785339,0.7212736010551453,0.9452499151229858,0.8755691051483154,0.8694820165634155,1
MPN003,MPN004,1,0.9904893636703491,0.975687563419342,0.9691753387451172,0.9876604080200195,0.978283166885376,0.9872252941131592,0.9847787618637085,0.9918606877326965,0.9864336848258972,0.9721646308898926,0.9823758900165558,1
MPN004,MPN005,1,0.9878174662590027,0.9907190203666687,0.9749925136566162,0.9870624542236328,0.986244797706604,0.9849968552589417,0.9852979779243469,0.989927351474762,0.9813308119773865,0.9803609251976013,0.9848750174045563,1
MPN005,MPN006,1,0.9825928211212158,0.9929499626159668,0.9756365418434143,0.9849298000335693,0.9864020943641663,0.9839332699775696,0.9910582900047302,0.992405116558075,0.9878984689712524,0.9802016615867615,0.9858008027076721,1
MPN006,MPN007,1,0.9713320136070251,0.9547861814498901,0.9609518051147461,0.9848031997680664,0.9648053050041199,0.9695225358009338,0.98619145154953,0.9830236434936523,0.9684277176856995,0.9624543190002441,0.9706298172473907,1
MPN007,MPN008,1,0.9709488153457642,0.9716408848762512,0.9678784012794495,0.9787011742591858,0.9808604121208191,0.9838420152664185,0.9811350107192993,0.9883971214294434,0.9776421785354614,0.9773867726325989,0.9778432786464691,1
MPN008,MPN009,1,0.9869181513786316,0.9734503030776978,0.9734585285186768,0.9811359643936157,0.9805750846862793,0.9853584170341492,0.9776481986045837,0.9875167012214661,0.9716643691062927,0.9626047611236572,0.978033047914505,1
MPN013,MPN014,0,0.7358019351959229,0.9449383020401001,0.7947559356689453,0.7140827178955078,0.6219671368598938,0.8016032576560974,0.8737064599990845,0.8237819075584412,0.9192543029785156,0.7883089184761047,0.8018200874328614,1
MPN024,MPN025,1,0.9791646003723145,0.9854554533958435,0.9707459211349487,0.9866054058074951,0.9740700721740723,0.9793962836265564,0.9927082061767578,0.9895293116569519,0.9746922850608826,0.963383138179779,0.9795750677585602,1
MPN025,MPN028,0,0.00835840217769146,0.00179621996358037,0.01710725575685501,0.0072739869356155396,0.00290098343975842,0.011422144249081612,0.006863143760710955,0.0024711275473237038,0.02285061776638031,0.010156351141631603,0.009120023273862899,0
MPN028,MPN029,0,0.988325297832489,0.992336630821228,0.9724718928337097,0.9878231287002563,0.9881386756896973,0.9773970246315002,0.992535412311554,0.9850273728370667,0.9843543171882629,0.968634843826294,0.9837044596672058,1
MPN029,MPN030,1,0.9905651807785034,0.984230637550354,0.9865427613258362,0.9891204237937927,0.9850469827651978,0.9884950518608093,0.9927070140838623,0.9949814677238464,0.9838931560516357,0.9750008583068848,0.9870583534240722,1
MPN030,MPN031,1,0.9780648350715637,0.9832040667533875,0.9680895805358887,0.9876665472984314,0.9732159972190857,0.9755037426948547,0.9887703061103821,0.9923062324523926,0.986179769039154,0.9701544046401978,0.9803155481815338,1
