name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
CGTRNA_RS00005,CGTRNA_RS00010,0,0.0735585168004036,0.15858392417430878,0.08457662910223007,0.10546798259019852,0.07146208733320236,0.058567628264427185,0.12830249965190887,0.04052114114165306,0.08540049940347672,0.01965687982738018,0.08260977882891893,0
CGTRNA_RS00010,CGTRNA_RS00015,1,0.9776513576507568,0.9843550324440002,0.9695883393287659,0.9792715907096863,0.975705623626709,0.9502860307693481,0.9356580376625061,0.9734782576560974,0.9694342017173767,0.9736425280570984,0.9689070999622345,1
CGTRNA_RS00015,CGTRNA_RS00020,1,0.9834101796150208,0.9680349826812744,0.9506155848503113,0.9829495549201965,0.9604154229164124,0.9676796197891235,0.9898840188980103,0.9849408268928528,0.9601024389266968,0.9452267289161682,0.9693259358406067,1
CGTRNA_RS00020,CGTRNA_RS00025,1,0.3222389221191406,0.16802851855754852,0.30464470386505127,0.2889961004257202,0.1533263772726059,0.1530378758907318,0.5394338369369507,0.18716157972812653,0.4496523141860962,0.3610600233078003,0.2927580252289772,0
CGTRNA_RS00025,CGTRNA_RS00030,0,0.2606900930404663,0.5359557271003723,0.468677282333374,0.4568693935871124,0.36869844794273376,0.27217960357666016,0.35542893409729004,0.6332024335861206,0.41878175735473633,0.2712632715702057,0.4041746944189072,0
CGTRNA_RS00030,CGTRNA_RS00060,0,0.004699619486927986,0.0028754975646734238,0.012923563830554485,0.006693878211081028,0.0034575972240418196,0.003585167694836855,0.0076338606886565685,0.0039873081259429455,0.004031000193208456,0.007900666445493698,0.005778815946541727,0
CGTRNA_RS00060,CGTRNA_RS00065,1,0.9876975417137146,0.9902907013893127,0.9742485284805298,0.9848511815071106,0.9826814532279968,0.9852884411811829,0.9661712050437927,0.9876738786697388,0.9831100106239319,0.9911676645278931,0.9833180606365204,1
CGTRNA_RS00085,CGTRNA_RS00090,1,0.9796751141548157,0.9682735204696655,0.9403309226036072,0.9598321318626404,0.9575000405311584,0.9517666697502136,0.9674900770187378,0.7380769848823547,0.9178254008293152,0.9768444299697876,0.9357615292072297,1
CGTRNA_RS00090,CGTRNA_RS00105,0,0.01784476265311241,0.0011526468442752957,0.011414001695811749,0.007802145555615425,0.006415832322090864,0.03004814311861992,0.005602048709988594,0.04116853326559067,0.027190987020730972,0.015541034750640392,0.01641801359364763,0
CGTRNA_RS00105,CGTRNA_RS00110,1,0.990845799446106,0.9708046913146973,0.9545493125915527,0.9750125408172607,0.978583574295044,0.9748870730400085,0.9911802411079407,0.9464158415794373,0.9700567126274109,0.9184850454330444,0.9670820832252502,1
