name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
CELE_C07F11.1,CELE_W04C9.4,1,0.7372010946273804,0.3595695197582245,0.8103286623954773,0.3718499541282654,0.4485008418560028,0.5933204293251038,0.44729211926460266,0.5069648623466492,0.4648938775062561,0.3062821924686432,0.5046203553676605,1
CELE_Y65B4BR.8,CELE_Y65B4BR.5,1,0.925324559211731,0.8583246469497681,0.49937310814857483,0.45999959111213684,0.5687021017074585,0.832927405834198,0.5252351760864258,0.8853057026863098,0.7998678088188171,0.3694003224372864,0.6724460422992706,1
CELE_Y65B4BR.5,CELE_Y65B4BR.4,1,0.9564486742019653,0.5684483051300049,0.8550633788108826,0.14633075892925262,0.47790881991386414,0.5088043212890625,0.6322522163391113,0.5619994401931763,0.40018489956855774,0.5239701271057129,0.563141094148159,1
CELE_Y34D9A.3,CELE_Y34D9A.7,1,0.9147933125495911,0.518774151802063,0.7614797949790955,0.5718828439712524,0.639203667640686,0.8007528781890869,0.8947660326957703,0.6621108055114746,0.7488462924957275,0.36217477917671204,0.687478455901146,1
CELE_Y34D9A.7,CELE_Y34D9A.6,1,0.9212252497673035,0.7319701313972473,0.8943425416946411,0.8331711888313293,0.808241605758667,0.8411716818809509,0.8493109941482544,0.7445259094238281,0.8212930560112,0.7410624623298645,0.8186314821243286,1
CELE_Y48G8AL.8,CELE_Y48G8AL.7,1,0.9697843790054321,0.5842094421386719,0.8145756125450134,0.4268374443054199,0.3020245134830475,0.48798608779907227,0.5882272720336914,0.5853561162948608,0.35073959827423096,0.09599551558494568,0.5205735981464386,1
CELE_Y48G8AL.7,CELE_Y48G8AL.6,0,0.03349907323718071,0.031370677053928375,0.010759145952761173,0.03523680195212364,0.03202717751264572,0.07486368715763092,0.033042099326848984,0.015993179753422737,0.05772847309708595,0.05575067549943924,0.03802709905430675,0
CELE_Y48G8AL.6,CELE_Y48G8AL.5,1,0.9217459559440613,0.665156364440918,0.9194992184638977,0.6267284750938416,0.6687984466552734,0.7803782820701599,0.8778170347213745,0.8088296055793762,0.6402333974838257,0.3653276264667511,0.7274514406919479,1
CELE_Y48G8AL.5,CELE_Y48G8AL.1,1,0.9894217252731323,0.9829264283180237,0.9698898196220398,0.9825088381767273,0.963366687297821,0.9882310628890991,0.977323591709137,0.979892373085022,0.988510251045227,0.9829800128936768,0.9805050790309906,1
CELE_Y48G8AL.1,CELE_Y48G8AL.15,1,0.9841615557670593,0.9843475222587585,0.9774003028869629,0.9701352119445801,0.9525068998336792,0.9839274287223816,0.9842135310173035,0.9686146378517151,0.9779417514801025,0.9847614169120789,0.9768010258674622,1
CELE_Y71G12B.15,CELE_Y71G12B.14,1,0.9574239253997803,0.7100222110748291,0.8520265221595764,0.3248704969882965,0.6208138465881348,0.860037088394165,0.9290122389793396,0.8177048563957214,0.5131694078445435,0.5772541761398315,0.7162334769964218,1
CELE_Y71G12B.14,CELE_Y71G12B.13,1,0.933566689491272,0.6174861788749695,0.7394817471504211,0.43132326006889343,0.47059521079063416,0.5254214406013489,0.6387245059013367,0.7118537425994873,0.7323971390724182,0.567313551902771,0.6368163466453552,1
CELE_Y71G12B.13,CELE_Y71G12B.12,1,0.9636206030845642,0.8114210963249207,0.864770233631134,0.8592524528503418,0.7900447845458984,0.8397173285484314,0.8057832717895508,0.8023017644882202,0.8409935235977173,0.4015267789363861,0.7979431837797165,1
CELE_Y71G12B.10,CELE_Y71G12B.9,1,0.8485049605369568,0.32085931301116943,0.49737614393234253,0.21154658496379852,0.2573941946029663,0.7337522506713867,0.5703046917915344,0.42370593547821045,0.5096473097801208,0.2583000361919403,0.4631391420960426,0
CELE_Y71G12B.9,CELE_Y71G12B.8,1,0.9034048318862915,0.566231369972229,0.9031775593757629,0.5340173244476318,0.7694485187530518,0.8159236907958984,0.5201666355133057,0.7044212222099304,0.7916527390480042,0.38903701305389404,0.6897480905055999,1
CELE_Y51F10.5,CELE_Y51F10.4,1,0.9911702871322632,0.9689324498176575,0.9861243963241577,0.973658561706543,0.9786252379417419,0.9803094863891602,0.9944573044776917,0.9782587885856628,0.9839958548545837,0.9752500653266907,0.9810782432556152,1
CELE_Y37E3.3,CELE_Y37E3.4,1,0.8059215545654297,0.8498416543006897,0.8726075291633606,0.7286888360977173,0.7077844142913818,0.8920981287956238,0.8201106190681458,0.766968309879303,0.41081148386001587,0.3032510578632355,0.7158083587884903,1
CELE_Y39G10AR.9,CELE_Y39G10AR.21,1,0.9758529663085938,0.7415012121200562,0.876559853553772,0.7649345993995667,0.8733484148979187,0.9190478920936584,0.9741008877754211,0.9516820311546326,0.9537215232849121,0.8468430638313293,0.8877592444419861,1
