name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
lmo0001,lmo0002,1,0.8227695226669312,0.9079973101615906,0.9695124626159668,0.9260969161987305,0.8855178952217102,0.9088172316551208,0.9199506044387817,0.8657220602035522,0.9073463678359985,0.9009950757026672,0.901472544670105,1
lmo0004,lmo0005,1,0.9787946939468384,0.9873592853546143,0.9805638790130615,0.9831582903862,0.954373836517334,0.9752205014228821,0.981386125087738,0.9841955304145813,0.977719783782959,0.9943751692771912,0.97971470952034,1
lmo0005,lmo0006,1,0.9804491400718689,0.9856261014938354,0.9886243343353271,0.984492838382721,0.9528963565826416,0.9635257720947266,0.9911552667617798,0.9751527309417725,0.9710918664932251,0.9871570467948914,0.978017145395279,1
lmo0006,lmo0007,1,0.8403491377830505,0.8741582632064819,0.9305494427680969,0.962265133857727,0.8393509387969971,0.8784931302070618,0.8727503418922424,0.8525701761245728,0.8879086375236511,0.8054015040397644,0.8743796706199646,1
lmo0007,lmo0008,0,0.6164394021034241,0.5300492644309998,0.47877237200737,0.16754427552223206,0.351965993642807,0.4012487232685089,0.24419595301151276,0.1778203696012497,0.6791402101516724,0.1528761088848114,0.3800052672624588,0
lmo0008,lmo0009,1,0.9792531132698059,0.9564630389213562,0.9906908869743347,0.9892216324806213,0.9263309836387634,0.9514734148979187,0.9924949407577515,0.966800332069397,0.9284313321113586,0.9605193138122559,0.9641678988933563,1
lmo0009,lmo0010,0,0.7171034812927246,0.7975349426269531,0.6867549419403076,0.6934590339660645,0.8229622840881348,0.7541700601577759,0.9365155100822449,0.6872133612632751,0.586662769317627,0.6035535931587219,0.7285929977893829,1
lmo0010,lmo0011,1,0.9873854517936707,0.9856492877006531,0.9846475124359131,0.9880517721176147,0.9726453423500061,0.9802625179290771,0.9918645620346069,0.9800505638122559,0.9916217923164368,0.9826388359069824,0.9844817638397216,1
lmo0011,lmo0012,1,0.9901745319366455,0.9817675352096558,0.9771662950515747,0.9785441160202026,0.9606730937957764,0.9815812110900879,0.9838354587554932,0.9801942706108093,0.9848531484603882,0.9824571013450623,0.9801246762275696,1
lmo0012,lmo0013,0,0.19625581800937653,0.13217265903949738,0.2572878897190094,0.04186869412660599,0.13795815408229828,0.32947519421577454,0.0825587585568428,0.10764102637767792,0.1797386258840561,0.04204436019062996,0.15070011802017688,0
lmo0013,lmo0014,1,0.9830783605575562,0.9812551736831665,0.9725344777107239,0.9875058531761169,0.9523645639419556,0.9683820009231567,0.9943053722381592,0.9846094846725464,0.9756014943122864,0.9879934787750244,0.9787630259990692,1
lmo0014,lmo0015,1,0.9904448390007019,0.9821661710739136,0.9831191301345825,0.9899414777755737,0.964401364326477,0.9819825887680054,0.9903911352157593,0.9789767861366272,0.9793877601623535,0.9718835949897766,0.981269484758377,1
lmo0015,lmo0016,1,0.9762418866157532,0.9858953952789307,0.9847385287284851,0.9868083000183105,0.9574975371360779,0.9706497192382812,0.9958111643791199,0.9704089164733887,0.9676661491394043,0.9819910526275635,0.9777708649635315,1
lmo0020,lmo0021,1,0.9875044226646423,0.9897421598434448,0.9857825040817261,0.9857046008110046,0.9728870391845703,0.9843566417694092,0.9933196306228638,0.9766474366188049,0.9780310988426208,0.9692349433898926,0.982321047782898,1
lmo0021,lmo0022,1,0.9727933406829834,0.9418790340423584,0.9309808611869812,0.823785662651062,0.88046795129776,0.9584630727767944,0.858673095703125,0.8907550573348999,0.976399838924408,0.9185581803321838,0.9152756094932556,1
lmo0022,lmo0023,1,0.9391408562660217,0.9054385423660278,0.8782766461372375,0.9597634673118591,0.8807776570320129,0.890191376209259,0.930121898651123,0.7631086111068726,0.8563207983970642,0.8645218014717102,0.8867661654949188,1
lmo0023,lmo0024,1,0.9910953640937805,0.9778661131858826,0.9751386642456055,0.9808574914932251,0.9580850005149841,0.9898689389228821,0.9577807784080505,0.9799100160598755,0.9840605854988098,0.9814356565475464,0.9776098608970643,1
lmo0024,lmo0025,1,0.9597612619400024,0.952726423740387,0.9222530722618103,0.9533836841583252,0.9194402098655701,0.9656358361244202,0.9660274982452393,0.954330563545227,0.960783839225769,0.9738249778747559,0.9528167366981506,1
lmo0025,lmo0026,1,0.8940200805664062,0.935244083404541,0.9793260097503662,0.9810215830802917,0.8038647174835205,0.8592942953109741,0.9776327013969421,0.7621791958808899,0.7583217024803162,0.967069685459137,0.8917974054813385,1
lmo0038,lmo0039,1,0.9637658596038818,0.9646972417831421,0.9306738376617432,0.9562092423439026,0.9429425597190857,0.9491047859191895,0.9731009006500244,0.9578678011894226,0.9609025716781616,0.9629964232444763,0.9562261223793029,1
lmo0044,lmo0045,1,0.9756643176078796,0.9817224740982056,0.9840731620788574,0.9799718856811523,0.9658654928207397,0.9804124236106873,0.9746809005737305,0.974750280380249,0.9780902862548828,0.9817172884941101,0.9776948511600494,1
lmo0045,lmo0046,1,0.9661820530891418,0.9807122945785522,0.9486256241798401,0.9826582670211792,0.9712069034576416,0.9657654762268066,0.9869078397750854,0.9437366127967834,0.9770079255104065,0.9410492181777954,0.9663852214813232,1
lmo0048,lmo0049,1,0.979520857334137,0.9829254150390625,0.9652336239814758,0.7920544743537903,0.9495344758033752,0.9504073262214661,0.9629045724868774,0.9271056056022644,0.9695286750793457,0.9158095717430115,0.9395024597644805,1
lmo0049,lmo0050,1,0.9009599685668945,0.9530477523803711,0.9024133682250977,0.9764142036437988,0.9210385084152222,0.925626277923584,0.9815975427627563,0.8866065144538879,0.9138978719711304,0.8754558563232422,0.9237057864665985,1
lmo0050,lmo0051,1,0.986813485622406,0.9857295155525208,0.978779137134552,0.9792531132698059,0.957445502281189,0.95828777551651,0.9832834601402283,0.9700400233268738,0.9556040167808533,0.9832296371459961,0.9738465666770935,1
lmo0051,lmo0052,0,0.3526374399662018,0.25466424226760864,0.5124489665031433,0.07815422862768173,0.2924503982067108,0.5839791893959045,0.2613961696624756,0.12186398357152939,0.5328905582427979,0.21244415640830994,0.32029293328523634,0
lmo0052,lmo0053,1,0.9892844557762146,0.9878134727478027,0.9814049601554871,0.9844091534614563,0.9632399678230286,0.9885720610618591,0.9897945523262024,0.9729323387145996,0.9780876040458679,0.9857356548309326,0.9821274220943451,1
lmo0053,lmo0054,1,0.9332789778709412,0.9472168684005737,0.9776729345321655,0.974704384803772,0.9304396510124207,0.9462364912033081,0.9795290231704712,0.9400283694267273,0.9442492723464966,0.9547766447067261,0.9528132617473603,1
lmo0096,lmo0097,1,0.9915756583213806,0.9853211045265198,0.9896617531776428,0.9824607372283936,0.9648650288581848,0.990117609500885,0.9915827512741089,0.9763567447662354,0.9885717034339905,0.9870971441268921,0.9847610235214234,1
lmo0097,lmo0098,1,0.9884939193725586,0.9870101809501648,0.9826067686080933,0.9822123050689697,0.9618995189666748,0.9872665405273438,0.9917462468147278,0.9725612998008728,0.9883832335472107,0.9873510599136353,0.9829531073570251,1
