name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
HP0005,HP0006,1,0.9691033363342285,0.9508938193321228,0.9584847688674927,0.9686699509620667,0.9225229024887085,0.9429740309715271,0.940833330154419,0.9491191506385803,0.9665929675102234,0.9278466701507568,0.9497040927410125,1
HP0012,HP0013,1,0.9918981194496155,0.9820980429649353,0.9809187650680542,0.9814528226852417,0.9710606336593628,0.9935536980628967,0.9842216968536377,0.9866120219230652,0.9836233258247375,0.9875933527946472,0.9843032479286193,1
HP0013,HP0014,1,0.8371282815933228,0.8230384588241577,0.8137122392654419,0.7667136192321777,0.8413552045822144,0.7672351598739624,0.6284632086753845,0.6942307353019714,0.7923814654350281,0.7804343104362488,0.7744692683219909,1
HP0014,HP0015,0,0.46420788764953613,0.2596765458583832,0.4815952181816101,0.11381212621927261,0.3979327976703644,0.6666038632392883,0.563102126121521,0.3236691653728485,0.3658981919288635,0.61768639087677,0.42541843131184576,0
HP0015,HP0016,1,0.9908362627029419,0.9811716079711914,0.9807692170143127,0.9828615188598633,0.9680117964744568,0.9940484166145325,0.9820148348808289,0.9862092733383179,0.9849101901054382,0.9875016212463379,0.9838334739208221,1
HP0016,HP0017,1,0.9873679876327515,0.9552516341209412,0.9747754335403442,0.9840688109397888,0.9360873699188232,0.9613491296768188,0.979849636554718,0.9448572397232056,0.9688408374786377,0.9590529203414917,0.965150099992752,1
HP0019,HP0020,1,0.9879752397537231,0.9705504179000854,0.9730532169342041,0.9795558452606201,0.9311344027519226,0.9860345721244812,0.9584729075431824,0.9751309156417847,0.9875419735908508,0.9753724932670593,0.9724821984767914,1
HP0024,HP0027,0,0.00022206272114999592,0.0008780909702181816,0.00032686334452591836,0.00010077087790705264,0.0006651902222074568,0.0014354208251461387,0.0007997418288141489,0.00044913950841873884,0.0007776106358505785,4.922912921756506e-05,0.0005704120063455776,0
HP0027,HP0028,1,0.9515796303749084,0.9805629849433899,0.9855847358703613,0.991540789604187,0.9665507078170776,0.982231080532074,0.9871124625205994,0.9614936113357544,0.960102915763855,0.9787625670433044,0.9745521485805512,1
HP0059,HP0060,1,0.9527214169502258,0.969428300857544,0.9650203585624695,0.9734247326850891,0.9493035078048706,0.9485992789268494,0.9826943874359131,0.9410507678985596,0.9368928670883179,0.9325897097587585,0.9551725327968598,1
HP0060,HP0061,1,0.9914695024490356,0.9852701425552368,0.9831436276435852,0.9791147708892822,0.9744786024093628,0.9930710196495056,0.9866421222686768,0.9863522052764893,0.9799431562423706,0.9873753190040588,0.9846860468387604,1
