name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
LPP_RS00045,LPP_RS00050,1,0.8742173314094543,0.9101524353027344,0.8420307636260986,0.9023930430412292,0.8530768156051636,0.8596107363700867,0.8683420419692993,0.9042320847511292,0.9141600728034973,0.8972650170326233,0.8825480341911316,1
LPP_RS00070,LPP_RS00075,1,0.9335281848907471,0.9496864080429077,0.9733167290687561,0.99267578125,0.9230876564979553,0.9048588871955872,0.9523341059684753,0.886940062046051,0.8471599221229553,0.9678424000740051,0.933143013715744,1
LPP_RS00075,LPP_RS00080,1,0.9910796880722046,0.9890012145042419,0.9857808947563171,0.9858294725418091,0.9793648719787598,0.9875323176383972,0.9960254430770874,0.9857624173164368,0.9875211715698242,0.9811381697654724,0.9869035661220551,1
LPP_RS00080,LPP_RS00085,1,0.989670991897583,0.9817163944244385,0.9823429584503174,0.9794083833694458,0.9791773557662964,0.9740757942199707,0.9910942912101746,0.9815654158592224,0.9842590093612671,0.9651401042938232,0.9808450698852539,1
LPP_RS00105,LPP_RS00110,1,0.9917635321617126,0.9859112501144409,0.9907271265983582,0.9889896512031555,0.9835275411605835,0.9814185500144958,0.9962220788002014,0.9901806712150574,0.9895695447921753,0.9737637042999268,0.9872073650360107,1
LPP_RS00240,LPP_RS00245,1,0.9890148639678955,0.9848549962043762,0.979546070098877,0.9890353679656982,0.9672248959541321,0.9732192754745483,0.9951274991035461,0.9824197888374329,0.9769147634506226,0.9851908683776855,0.9822548389434814,1
LPP_RS00245,LPP_RS00250,1,0.9016216993331909,0.9381042122840881,0.9637365937232971,0.9264165759086609,0.9431127905845642,0.9388105869293213,0.9917410612106323,0.8979299664497375,0.899766206741333,0.8992294073104858,0.9300469100475312,1
LPP_RS00295,LPP_RS00300,1,0.9769678115844727,0.9344901442527771,0.9590061902999878,0.955341637134552,0.9406181573867798,0.9655237793922424,0.9770174622535706,0.9089559316635132,0.9145870208740234,0.8713327050209045,0.9403840839862824,1
LPP_RS00365,LPP_RS00370,1,0.9909569621086121,0.9717941880226135,0.9817957878112793,0.990770161151886,0.9697539210319519,0.9885587096214294,0.9901414513587952,0.9822193384170532,0.9874091744422913,0.9802553057670593,0.9833654999732971,1
LPP_RS00385,LPP_RS00390,1,0.987835705280304,0.9907181859016418,0.976324200630188,0.9833865761756897,0.982556164264679,0.9871720671653748,0.9853811860084534,0.9762693643569946,0.9883804321289062,0.9881902933120728,0.9846214175224304,1
LPP_RS00390,LPP_RS00395,1,0.9772635698318481,0.9723120927810669,0.9559903144836426,0.9218370914459229,0.9703928232192993,0.9692918062210083,0.9844077825546265,0.9755325317382812,0.9759592413902283,0.9695342183113098,0.9672521471977233,1
LPP_RS00455,LPP_RS00460,1,0.6725886464118958,0.7231613993644714,0.775510847568512,0.5769367814064026,0.6268783807754517,0.851851224899292,0.8530458807945251,0.41613802313804626,0.6358311176300049,0.6906107068061829,0.6822553008794785,1
LPP_RS00460,LPP_RS00465,0,0.9869234561920166,0.9731345176696777,0.9690208435058594,0.9672019481658936,0.9293193817138672,0.9823334813117981,0.9762486219406128,0.968043863773346,0.9831302762031555,0.9682826399803162,0.9703639030456543,1
LPP_RS00465,LPP_RS00470,1,0.9896451234817505,0.9719639420509338,0.9710010290145874,0.9658637642860413,0.9661287069320679,0.9853426218032837,0.9851060509681702,0.9744660258293152,0.9873936772346497,0.9662164449691772,0.9763127386569976,1
LPP_RS00535,LPP_RS00540,1,0.992691159248352,0.9855469465255737,0.9891839623451233,0.982118546962738,0.9727329015731812,0.9885699152946472,0.9921978712081909,0.9886623024940491,0.983476996421814,0.987815797328949,0.9862996399402618,1
LPP_RS00540,LPP_RS00545,1,0.9925258755683899,0.9863119125366211,0.9884361624717712,0.9887872934341431,0.9689663052558899,0.9903436899185181,0.9932568669319153,0.9900763630867004,0.9882069826126099,0.9864153861999512,0.987332683801651,1
LPP_RS00545,LPP_RS00550,1,0.9236955046653748,0.9486870169639587,0.9921508431434631,0.9596518278121948,0.9306564331054688,0.9033495783805847,0.9666765332221985,0.8624325394630432,0.7937803864479065,0.9689422845840454,0.9250022947788239,1
LPP_RS00620,LPP_RS00625,1,0.9918873906135559,0.9807299375534058,0.9952968955039978,0.995244026184082,0.9786829352378845,0.982620120048523,0.998235821723938,0.9863848090171814,0.9750148057937622,0.9905881285667419,0.9874684870243072,1
LPP_RS00680,LPP_RS00685,1,0.9854506254196167,0.9843919277191162,0.9848149418830872,0.9898473024368286,0.9610844850540161,0.9640763998031616,0.9985008239746094,0.9827803373336792,0.9734529256820679,0.9839370250701904,0.9808336794376373,1
LPP_RS00740,LPP_RS00745,1,0.9897584319114685,0.9680961966514587,0.985198974609375,0.9842696189880371,0.9617990255355835,0.9733232259750366,0.9847477674484253,0.9791972041130066,0.9863852858543396,0.9714297652244568,0.9784205496311188,1
LPP_RS00790,LPP_RS00795,1,0.9889776110649109,0.976916491985321,0.9707062244415283,0.9677190780639648,0.95658278465271,0.9865092039108276,0.9711430072784424,0.9744827747344971,0.9786671996116638,0.9782590270042419,0.9749963402748107,1
LPP_RS00795,LPP_RS00800,1,0.9888560175895691,0.9531845450401306,0.9786878824234009,0.975412130355835,0.9553825259208679,0.986843466758728,0.9819812178611755,0.9680283069610596,0.953617513179779,0.9763374328613281,0.9718331038951874,1
LPP_RS00800,LPP_RS00805,1,0.9889519214630127,0.98431795835495,0.9819132089614868,0.9844925999641418,0.9688501954078674,0.9953069090843201,0.9828697443008423,0.9881365895271301,0.9845080971717834,0.9888902902603149,0.984823751449585,1
LPP_RS00900,LPP_RS00905,1,0.9901778101921082,0.9814369082450867,0.9826587438583374,0.984655499458313,0.9674966335296631,0.9942948222160339,0.9799285531044006,0.9874165058135986,0.987564742565155,0.9876757264137268,0.9843305945396423,1
LPP_RS00905,LPP_RS00910,1,0.5379099249839783,0.5330448746681213,0.4151187539100647,0.49050405621528625,0.5514426231384277,0.652981162071228,0.33739033341407776,0.5499585866928101,0.43238499760627747,0.7729569673538208,0.5273692280054092,1
LPP_RS00910,LPP_RS00915,1,0.977023720741272,0.9811187386512756,0.9632641673088074,0.9871363043785095,0.9632235169410706,0.9599953293800354,0.9884844422340393,0.9720860123634338,0.9563503861427307,0.9773044586181641,0.9725987076759338,1
LPP_RS00950,LPP_RS00955,1,0.989184558391571,0.9748537540435791,0.974842369556427,0.979242742061615,0.9542557001113892,0.9909308552742004,0.9656153321266174,0.9823272228240967,0.9841585755348206,0.98393714427948,0.9779348254203797,1
LPP_RS00955,LPP_RS00960,0,0.6728504300117493,0.43214574456214905,0.6460709571838379,0.1058020368218422,0.668418288230896,0.6424459218978882,0.6803468465805054,0.41861167550086975,0.46694210171699524,0.392577201128006,0.5126211203634738,1
LPP_RS00960,LPP_RS00965,1,0.9894979000091553,0.9783177971839905,0.9768533706665039,0.9797475337982178,0.9617882966995239,0.9927440285682678,0.9739053249359131,0.9841963648796082,0.9840466380119324,0.9861478209495544,0.9807245075702667,1
LPP_RS01150,LPP_RS01155,1,0.9882304668426514,0.9694221615791321,0.9710979461669922,0.969326376914978,0.9395475387573242,0.9877039194107056,0.9670873284339905,0.9759373664855957,0.9837374091148376,0.977127730846405,0.9729218244552612,1
LPP_RS01155,LPP_RS01160,1,0.9854225516319275,0.9662501215934753,0.9669986963272095,0.9709208011627197,0.9276607036590576,0.9841221570968628,0.9532172679901123,0.9768685102462769,0.9826174974441528,0.9753416776657104,0.9689419984817504,1
LPP_RS01160,LPP_RS01165,1,0.9851897954940796,0.9602804183959961,0.9674303531646729,0.9638176560401917,0.9126440286636353,0.9823435544967651,0.9423055052757263,0.9634019732475281,0.9850009679794312,0.9679303169250488,0.9630344569683075,1
LPP_RS01165,LPP_RS01170,1,0.9838960766792297,0.9411493539810181,0.957899808883667,0.9501456618309021,0.9227972030639648,0.9656190276145935,0.9741535186767578,0.9685065746307373,0.9787088632583618,0.9638329744338989,0.9606709063053132,1
LPP_RS01210,LPP_RS01215,1,0.9289393424987793,0.949483335018158,0.9703353047370911,0.9785192608833313,0.9615024328231812,0.9355194568634033,0.9893086552619934,0.9061465263366699,0.8594090938568115,0.9804407954216003,0.945960420370102,1
LPP_RS01265,LPP_RS01270,1,0.990624725818634,0.9774084091186523,0.9756994247436523,0.9769170880317688,0.9625300168991089,0.9916753172874451,0.9747838973999023,0.9829830527305603,0.9827300906181335,0.9851982593536377,0.9800550282001496,1
LPP_RS01305,LPP_RS01310,1,0.9853013753890991,0.9871330261230469,0.9897932410240173,0.9893625378608704,0.9716615080833435,0.9637627005577087,0.9970763921737671,0.9767255783081055,0.9564868807792664,0.9865715503692627,0.9803874790668488,1
LPP_RS01380,LPP_RS01385,1,0.9719961285591125,0.7655410766601562,0.9627137184143066,0.7812572121620178,0.764288604259491,0.7998926043510437,0.9081514477729797,0.8479254245758057,0.7226376533508301,0.9042994976043701,0.8428703367710113,1
LPP_RS01385,LPP_RS01390,1,0.9910991787910461,0.9771782159805298,0.9750390648841858,0.9767297506332397,0.9625135064125061,0.9904811382293701,0.975591778755188,0.9829648733139038,0.9823743104934692,0.9842444658279419,0.979821628332138,1
LPP_RS01390,LPP_RS01395,1,0.9890195727348328,0.9778345227241516,0.9781937003135681,0.980018675327301,0.961509108543396,0.9932709336280823,0.973845899105072,0.9844274520874023,0.9845383763313293,0.9862916469573975,0.9808949887752533,1
LPP_RS01495,LPP_RS01500,1,0.990249514579773,0.9841499328613281,0.9913815855979919,0.9862475991249084,0.9798980951309204,0.9854125380516052,0.9974940419197083,0.987919807434082,0.9875735640525818,0.9926332831382751,0.9882959961891175,1
LPP_RS01500,LPP_RS01505,1,0.9919934272766113,0.9896405339241028,0.9907899498939514,0.9862673878669739,0.9821276664733887,0.9867579340934753,0.9959186911582947,0.9815974831581116,0.9878723621368408,0.9892258644104004,0.9882191300392151,1
LPP_RS01505,LPP_RS01510,1,0.8608651161193848,0.8195727467536926,0.979462206363678,0.8591845035552979,0.8691365718841553,0.9178025126457214,0.9141393303871155,0.6938284635543823,0.632314145565033,0.9551811814308167,0.8501486778259277,1
LPP_RS01510,LPP_RS01515,0,0.4332786202430725,0.4931619167327881,0.32424408197402954,0.19484351575374603,0.35354703664779663,0.38130056858062744,0.2534392178058624,0.41519981622695923,0.28539663553237915,0.3937617540359497,0.3528173163533211,0
LPP_RS01515,LPP_RS01520,1,0.6915149092674255,0.5399731397628784,0.7313612699508667,0.6049532294273376,0.7088474035263062,0.8458985686302185,0.6195240616798401,0.5251029133796692,0.7783240079879761,0.804185152053833,0.6849684655666352,1
LPP_RS01570,LPP_RS01575,1,0.9462170004844666,0.9791719913482666,0.983486533164978,0.9810415506362915,0.9644637107849121,0.9820918440818787,0.9795588850975037,0.9851312041282654,0.9729442596435547,0.9690455794334412,0.9743152558803558,1
LPP_RS01575,LPP_RS01580,0,0.5469247698783875,0.525635302066803,0.7798093557357788,0.12423313409090042,0.5464352965354919,0.7568329572677612,0.39411357045173645,0.5083044171333313,0.5493663549423218,0.41889363527297974,0.5150548793375492,1
LPP_RS01580,LPP_RS01585,1,0.6767961382865906,0.7520818114280701,0.8401482701301575,0.6262840628623962,0.7888574004173279,0.7483816742897034,0.9363469481468201,0.7422905564308167,0.6062049865722656,0.5450087189674377,0.7262400567531586,1
