name_1,name_2,true,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob,pred
PBPR_RS00045,PBPR_RS00050,1,0.9761940836906433,0.9721850156784058,0.9630041122436523,0.9784291982650757,0.9455852508544922,0.95484858751297,0.9795500040054321,0.9461033344268799,0.9727563261985779,0.9047399759292603,0.9593395888805389,1
PBPR_RS00050,PBPR_RS00055,1,0.9662248492240906,0.9594205617904663,0.9490083456039429,0.9372158050537109,0.9392982721328735,0.9415024518966675,0.9829584360122681,0.9415494203567505,0.945004403591156,0.9459718465805054,0.9508154392242432,1
PBPR_RS00100,PBPR_RS00105,1,0.9893468618392944,0.9832125306129456,0.9807778000831604,0.9832236766815186,0.9681326746940613,0.9948462247848511,0.9820244908332825,0.9871156215667725,0.984421968460083,0.9883617758750916,0.9841463625431061,1
PBPR_RS00105,PBPR_RS00110,1,0.9747047424316406,0.9858903288841248,0.9804381132125854,0.9747335314750671,0.9666168689727783,0.9598327875137329,0.9959877729415894,0.978347897529602,0.9571232199668884,0.9537402987480164,0.9727415561676025,1
PBPR_RS00110,PBPR_RS00115,1,0.9651999473571777,0.9287945628166199,0.9610146880149841,0.8636742830276489,0.9313358664512634,0.9321152567863464,0.9443332552909851,0.958563506603241,0.9459221959114075,0.9258788824081421,0.9356832444667816,1
PBPR_RS00115,PBPR_RS00120,1,0.9919227361679077,0.9831833839416504,0.9815936088562012,0.9822054505348206,0.972343921661377,0.9941568374633789,0.9852567315101624,0.987066924571991,0.9834381937980652,0.9880771040916443,0.9849244892597199,1
PBPR_RS00120,PBPR_RS00125,0,0.9587580561637878,0.907658576965332,0.9212902784347534,0.9631503820419312,0.9442108273506165,0.9621006846427917,0.958473801612854,0.9509947896003723,0.9575626254081726,0.9570426344871521,0.9481242656707763,1
PBPR_RS00125,PBPR_RS00130,1,0.9884554743766785,0.9826867580413818,0.9799849987030029,0.9825291037559509,0.965630292892456,0.9945111274719238,0.9792364239692688,0.9865110516548157,0.9844658374786377,0.9879022240638733,0.983191329240799,1
PBPR_RS00155,PBPR_RS00160,1,0.9878690242767334,0.9802387952804565,0.9865426421165466,0.9902992844581604,0.9697285294532776,0.9724388718605042,0.9945974349975586,0.9830915927886963,0.9534420967102051,0.9832738041877747,0.9801522076129914,1
PBPR_RS00160,PBPR_RS00165,1,0.9659380316734314,0.9671289324760437,0.9764732122421265,0.9298182129859924,0.9432881474494934,0.9274833798408508,0.9894849061965942,0.9211843609809875,0.8871622681617737,0.9432640671730042,0.9451225519180297,1
PBPR_RS00165,PBPR_RS00170,1,0.8469152450561523,0.9397214651107788,0.9430950284004211,0.954156756401062,0.8724310398101807,0.8959030508995056,0.9776595234870911,0.8095399141311646,0.8974687457084656,0.8057286739349365,0.8942619442939759,1
PBPR_RS00170,PBPR_RS00175,0,0.9730792045593262,0.9715756773948669,0.9683742523193359,0.9807018041610718,0.9662570357322693,0.9560766816139221,0.9865994453430176,0.9607219696044922,0.9631413221359253,0.9028580784797668,0.9629385471343994,1
PBPR_RS00175,PBPR_RS00180,1,0.6882586479187012,0.8491384983062744,0.768623411655426,0.7217801809310913,0.8242448568344116,0.7992138862609863,0.9021228551864624,0.6875882148742676,0.7282015085220337,0.7197918891906738,0.7688963949680329,1
PBPR_RS00200,PBPR_RS00205,1,0.8806581497192383,0.9377986788749695,0.9359405040740967,0.873781681060791,0.8754411339759827,0.9399661421775818,0.9851491451263428,0.8637660145759583,0.895355224609375,0.9199808835983276,0.9107837557792664,1
PBPR_RS00250,PBPR_RS00255,1,0.973834753036499,0.9697980880737305,0.947287917137146,0.9628093242645264,0.941379964351654,0.9534248113632202,0.9773986339569092,0.9618740677833557,0.9668202996253967,0.9668779373168945,0.9621505796909332,1
PBPR_RS00255,PBPR_RS00260,0,0.16450439393520355,0.23698826134204865,0.172681987285614,0.09222406893968582,0.3084598779678345,0.2858552932739258,0.1781196892261505,0.1277962177991867,0.11549531668424606,0.05732112005352974,0.17394462265074254,0
PBPR_RS00260,PBPR_RS00265,1,0.9918250441551208,0.981974184513092,0.9806142449378967,0.9826162457466125,0.9686782956123352,0.9926631450653076,0.9808511734008789,0.9858735203742981,0.984557032585144,0.9866676330566406,0.9836320519447327,1
PBPR_RS00340,PBPR_RS00345,1,0.8991053104400635,0.9288946390151978,0.9240816235542297,0.9686943292617798,0.8847501277923584,0.9498664736747742,0.8996795415878296,0.8098510503768921,0.9546931982040405,0.8203532099723816,0.9039969503879547,1
PBPR_RS00345,PBPR_RS00350,1,0.9753205180168152,0.9590281248092651,0.9518553018569946,0.9718557000160217,0.9288703799247742,0.9667015671730042,0.9744663834571838,0.9084240794181824,0.9681917428970337,0.876957893371582,0.9481671690940857,1
PBPR_RS00540,PBPR_RS00545,1,0.9878997802734375,0.9817306399345398,0.973988950252533,0.9819594621658325,0.9650366902351379,0.9815032482147217,0.9757243394851685,0.9691740274429321,0.9859107732772827,0.9754480719566345,0.977837598323822,1
PBPR_RS00545,PBPR_RS00550,1,0.9900057911872864,0.9838970303535461,0.9724796414375305,0.9829853177070618,0.9677810668945312,0.9807190895080566,0.9571754336357117,0.9772403836250305,0.9884554743766785,0.9910064935684204,0.9791745722293854,1
PBPR_RS00560,PBPR_RS00565,1,0.9580669403076172,0.8881633877754211,0.9302375316619873,0.9616312980651855,0.8557528853416443,0.9060347080230713,0.9465312957763672,0.8181489109992981,0.9126824736595154,0.9305373430252075,0.9107786774635315,1
PBPR_RS00600,PBPR_RS00605,1,0.9682396650314331,0.960343599319458,0.9430709481239319,0.9589046239852905,0.9584906101226807,0.9594361186027527,0.9333680868148804,0.973727822303772,0.9730985760688782,0.9590808153152466,0.9587760865688324,1
PBPR_RS00605,PBPR_RS00610,0,0.49638739228248596,0.6633490324020386,0.6127314567565918,0.7035002112388611,0.6913425326347351,0.5498241782188416,0.8000421524047852,0.409657746553421,0.7601391077041626,0.495216429233551,0.6182190239429474,1
PBPR_RS00610,PBPR_RS00615,1,0.989176332950592,0.9816449880599976,0.9840595126152039,0.9915466904640198,0.9785014390945435,0.9742321372032166,0.9972506165504456,0.9813175797462463,0.9747107625007629,0.9793614745140076,0.9831801533699036,1
PBPR_RS00615,PBPR_RS00620,1,0.9849773645401001,0.9896365404129028,0.9938758015632629,0.9924394488334656,0.980660617351532,0.9655116200447083,0.9979733228683472,0.986603319644928,0.9626343846321106,0.9788366556167603,0.9833149075508117,1
